,customer_id,Gender,products_ordered,average_return_rate,total_spending
2186,1815977,FEMALE,2,0,175.5
2187,1816650,MALE,2,0,88
2188,1817105,FEMALE,1,0,89
2189,1817164,MALE,2,0,713.6
2190,1817261,MALE,4,0,678.4
2191,1817529,MALE,1,0,89
2192,1818269,MALE,1,0,64
2193,1818290,MALE,1,0,76
2194,1818402,FEMALE,2,0,160.2
2195,1818842,MALE,1,0,76
2196,1819456,FEMALE,2,0,178
2197,1819913,MALE,5,0,435.2
2198,1820702,FEMALE,1,0,158.4
2199,1820730,MALE,2,0,159
2200,1820997,MALE,1,0,95
2201,1821088,MALE,6,0,485.8
2202,1821295,MALE,1,0,62
2203,1821425,FEMALE,1,0,206.4
2204,1821807,FEMALE,2,0,329.3
2205,1823008,MALE,2,0,339.25
2206,1823123,MALE,1,0,171
2207,1823302,FEMALE,3,0,898.75
2208,1823435,MALE,2,0,147.2
2209,1823764,FEMALE,3,0,250
2210,1824918,MALE,2,0,307
2211,1825343,MALE,2,0,247
2212,1825666,FEMALE,2,0,169
2213,1825735,MALE,1,0,66
2214,1826035,MALE,1,0,69
2215,1826635,MALE,2,0,240
2216,1826980,FEMALE,1,0,71.2
2217,1827180,MALE,2,0,158
2218,1827390,MALE,2,0,184
2219,1827533,FEMALE,3,0,228
2220,1827912,FEMALE,1,0,69
2221,1828857,MALE,2,0,81
2222,1829282,MALE,1,0,70
2223,1829411,MALE,1,0,62
2224,1829443,MALE,2,0,137.2
2225,1829666,FEMALE,1,0,70
2226,1829704,MALE,2,0,163
2227,1829785,MALE,2,0,267
2228,1830547,MALE,1,0,119
2229,1830821,FEMALE,1,0,64
2230,1832146,MALE,2,0,242
2231,1832787,MALE,1,0,119
2232,1832942,FEMALE,1,0,380
2233,1832972,FEMALE,2,0,202.2
2234,1834467,MALE,1,0,64
2235,1834928,MALE,4,0,339.85
2236,1835348,MALE,1,0,89.1
2237,1835745,MALE,1,0,79.2
2238,1836020,MALE,1,0,89
2239,1836060,MALE,1,0,79.2
2240,1836174,FEMALE,1,0,59.4
2241,1836343,FEMALE,7,0,1195.9
2242,1836390,FEMALE,1,0,80.1
2243,1836545,FEMALE,1,0,124
2244,1836569,MALE,4,0,395.6
2245,1836873,FEMALE,3,0,303.5
2246,1837504,MALE,2,0,193
2247,1837928,MALE,1,0,70
2248,1838714,MALE,1,0,29
2249,1838819,MALE,1,0,151
2250,1839617,FEMALE,2,0,198
2251,1840118,FEMALE,3,0,248.4
2252,1840139,FEMALE,3,0,257
2253,1840818,FEMALE,3,0,302
2254,1841148,FEMALE,1,0,89
2255,1841305,FEMALE,2,0,168.2
2256,1841995,MALE,5,0,779
2257,1842231,MALE,1,0,70
2258,1842329,MALE,2,0,310.65
2259,1842500,MALE,1,0,89
2260,1842718,MALE,1,0,89
2261,1843315,FEMALE,1,0,70
2262,1843480,FEMALE,4,0,623.4
2263,1844436,FEMALE,2,0,290
2264,1844627,FEMALE,1,0,355
2265,1844646,MALE,2,0,398.4
2266,1844677,FEMALE,1,0,74
2267,1844985,FEMALE,1,0,99
2268,1845296,MALE,1,0,104
2269,1845841,MALE,1,0,64
2270,1846187,FEMALE,2,0,169
2271,1846922,FEMALE,2,0,184
2272,1847246,MALE,1,0,95
2273,1847499,FEMALE,6,0,1187.5
2274,1847762,FEMALE,2,0,329.65
2275,1848658,MALE,1,0,66
2276,1848989,MALE,1,0,190
2277,1849529,MALE,1,0,85.5
2278,1849586,MALE,1,0,74
2279,1849854,FEMALE,3,0,228
2280,1849906,FEMALE,1,0,89
2281,1849916,FEMALE,1,0,104
2282,1850430,FEMALE,3,0,249.75
2283,1851014,MALE,2,0,178
2284,1852221,MALE,1,0,178
2285,1852653,FEMALE,1,0,64
2286,1852843,FEMALE,1,0,49
2287,1852993,MALE,1,0,260
2288,1853147,FEMALE,2,0,155.2
2289,1853480,MALE,1,0,89
2290,1853790,MALE,1,0,64
2291,1854214,FEMALE,1,0,104
2292,1854263,FEMALE,3,0,213.95
2293,1854813,FEMALE,4,0,268.6
2294,1855023,MALE,1,0,95
2295,1855583,FEMALE,2,0,218.4
2296,1855599,MALE,1,0,76
2297,1857776,FEMALE,1,0,44
2298,1858226,FEMALE,1,0,64
2299,1858453,MALE,2,0,184
2300,1860106,FEMALE,1,0,89
2301,1860172,FEMALE,1,0,152
2302,1860229,MALE,1,0,76
2303,1860408,MALE,3,0,193.4
2304,1860467,FEMALE,1,0,95
2305,1860619,FEMALE,2,0,251.1
2306,1860671,MALE,1,0,44
2307,1860727,MALE,1,0,64
2308,1861403,MALE,1,0,119
2309,1861655,MALE,1,0,89
2310,1861782,MALE,1,0,95
2311,1861906,MALE,2,0,142.4
2312,1862297,MALE,4,0,382
2313,1862850,FEMALE,1,0,190
2314,1863165,MALE,2,0,192
2315,1864093,FEMALE,1,0,160.5
2316,1864095,FEMALE,1,0,100
2317,1864392,FEMALE,2,0,293.6
2318,1864550,MALE,1,0,89
2319,1865012,MALE,1,0,89
2320,1865225,MALE,2,0,128
2321,1865455,MALE,3,0,228
2322,1865706,MALE,1,0,105
2323,1865796,MALE,2,0,224
2324,1865884,FEMALE,2,0,184
2325,1866271,MALE,2,0,356
2326,1867124,MALE,2,0,134
2327,1867502,FEMALE,1,0,142.4
2328,1867539,MALE,2,0,199.2
2329,1867563,MALE,1,0,522
2330,1867569,MALE,1,0,712
2331,1867759,MALE,1,0,89
2332,1868323,MALE,3,0,283
2333,1868573,FEMALE,2,0,135.2
2334,1868705,MALE,5,0,506.6
2335,1868930,MALE,2,0,178
2336,1869005,MALE,2,0,248
2337,1869920,FEMALE,2,0,264
2338,1870181,MALE,2,0,194
2339,1870208,MALE,2,0,214
2340,1870293,FEMALE,1,0,95
2341,1870339,FEMALE,1,0,1580.5
2342,1870772,FEMALE,1,0,80.75
2343,1871437,FEMALE,3,0,386
2344,1871566,MALE,1,0,142.4
2345,1871798,FEMALE,1,0,152
2346,1872050,FEMALE,2,0,120
2347,1872843,MALE,1,0,70
2348,1872871,MALE,2,0,241
2349,1873133,MALE,5,0,698
2350,1873618,MALE,1,0,119
2351,1873803,MALE,2,0,168.2
2352,1873837,FEMALE,2,0,144
2353,1873965,MALE,1,0,76
2354,1874296,FEMALE,1,0,66
2355,1874336,MALE,1,0,71.2
2356,1874530,FEMALE,5,0,894
2357,1874871,MALE,1,0,49
2358,1874905,MALE,1,0,74
2359,1875231,MALE,1,0,95
2360,1875429,FEMALE,1,0,74
2361,1875576,FEMALE,1,0,85.5
2362,1875811,MALE,1,0,70
2363,1875943,MALE,1,0,64
2364,1875957,MALE,2,0,428.3
2365,1876121,FEMALE,8,0,1375.6
2366,1876467,MALE,4,0,685.8
2367,1876507,MALE,3,0,266.3
2368,1876531,MALE,1,0,76
2369,1876979,MALE,2,0,218
2370,1877170,MALE,1,0,69
2371,1877915,MALE,1,0,44
2372,1878968,FEMALE,1,0,89
2373,1879035,MALE,1,0,95
2374,1880410,MALE,5,0,816.2
2375,1881379,MALE,2,0,380.4
2376,1881499,MALE,3,0,246
2377,1881578,MALE,5,0,704
2378,1882543,MALE,2,0,258.1
2379,1882695,MALE,4,0,449.7
2380,1882877,FEMALE,3,0,305.25
2381,1883009,MALE,1,0,75
2382,1883436,FEMALE,2,0,184
2383,1884456,FEMALE,4,0,638
2384,1884729,FEMALE,2,0,189.5
2385,1885346,MALE,1,0,79.2
2386,1886411,FEMALE,1,0,80.1
2387,1887308,FEMALE,3,0,234
2388,1887648,MALE,1,0,99
2389,1888457,MALE,2,0,106
2390,1888708,FEMALE,4,0,302
2391,1889345,MALE,1,0,139
2392,1889474,MALE,4,0,363
2393,1889789,MALE,2,0,248
2394,1889870,FEMALE,1,0,273
2395,1890831,MALE,1,0,99
2396,1892107,FEMALE,1,0,89
2397,1892405,FEMALE,1,0,190
2398,1892472,FEMALE,1,0,62
2399,1892502,FEMALE,1,0,70
2400,1892742,MALE,3,0,258
2401,1892946,FEMALE,1,0,190
2402,1893486,FEMALE,1,0,190
2403,1893510,MALE,1,0,79.2
2404,1894414,MALE,2,0,186.1
2405,1894762,FEMALE,1,0,129
2406,1895124,MALE,1,0,129
2407,1896301,MALE,2,0,244.5
2408,1896996,FEMALE,4,0,684
2409,1897099,FEMALE,1,0,95
2410,1898382,FEMALE,2,0,166.2
2411,1898548,FEMALE,2,0,254
2412,1898908,MALE,1,0,85.5
2413,1899523,MALE,3,0,380.2
2414,1899730,FEMALE,2,0,414
2415,1900338,FEMALE,2,0,223.2
2416,1900697,MALE,1,0,35
2417,1902939,FEMALE,1,0,62
2418,1903391,FEMALE,1,0,142.5
2419,1903405,FEMALE,2,0,317
2420,1903454,MALE,1,0,69
2421,1903667,MALE,1,0,95
2422,1904113,FEMALE,1,0,75
2423,1904227,MALE,3,0,287
2424,1904260,MALE,1,0,119
2425,1904305,MALE,1,0,153
2426,1905515,FEMALE,1,0,95
2427,1906404,MALE,1,0,151.5
2428,1907540,FEMALE,2,0,188
2429,1907987,FEMALE,1,0,89
2430,1908390,FEMALE,2,0,250
2431,1908417,FEMALE,1,0,71.2
2432,1909050,FEMALE,1,0,70
2433,1909186,FEMALE,1,0,178
2434,1909261,FEMALE,2,0,158
2435,1910753,MALE,5,0,336
2436,1911639,FEMALE,2,0,297
2437,1912085,MALE,2,0,198
2438,1912675,FEMALE,1,0,76
2439,1913362,FEMALE,1,0,85.5
2440,1913475,MALE,2,0,378
2441,1914317,FEMALE,1,0,89
2442,1914481,MALE,1,0,190
2443,1914743,MALE,1,0,64
2444,1915667,FEMALE,1,0,89
2445,1915933,FEMALE,1,0,64
2446,1916256,FEMALE,1,0,89
2447,1916419,FEMALE,1,0,153
2448,1917209,MALE,2,0,537
2449,1918070,FEMALE,1,0,49
2450,1918102,FEMALE,1,0,69
2451,1918491,MALE,2,0,142.4
2452,1918702,MALE,1,0,58
2453,1919098,MALE,1,0,161
2454,1919126,MALE,2,0,106
2455,1919917,MALE,1,0,64
2456,1920221,FEMALE,2,0,320.4
2457,1920418,MALE,5,0,521
2458,1920477,FEMALE,1,0,119
2459,1920617,FEMALE,3,0,264.2
2460,1921469,MALE,1,0,99
2461,1922109,MALE,1,0,66
2462,1922476,FEMALE,2,0,170.2
2463,1922644,FEMALE,1,0,64
2464,1923293,MALE,1,0,89
2465,1923325,MALE,1,0,70
2466,1923442,FEMALE,3,0,261.3
2467,1923751,FEMALE,2,0,158
2468,1923774,MALE,1,0,76
2469,1924170,FEMALE,1,0,95
2470,1924404,MALE,1,0,95
2471,1924696,MALE,2,0,198
2472,1924779,MALE,2,0,158.1
2473,1926636,FEMALE,1,0,62
2474,1926640,FEMALE,1,0,64
2475,1926774,MALE,1,0,62
2476,1926804,FEMALE,1,0,89
2477,1926928,MALE,3,0,252
2478,1927098,MALE,2,0,150.1
2479,1927508,MALE,1,0,69
2480,1927757,MALE,1,0,89
2481,1927899,FEMALE,1,0,95
2482,1928125,FEMALE,4,0,334.3
2483,1928859,MALE,2,0,201.6
2484,1929241,MALE,1,0,70
2485,1929521,FEMALE,2,0,218
2486,1930869,MALE,1,0,74
2487,1931357,FEMALE,2,0,254
2488,1931615,FEMALE,3,0,240.4
2489,1932544,MALE,2,0,167.4
2490,1932746,MALE,1,0,70
2491,1933031,MALE,1,0,190
2492,1933354,FEMALE,1,0,95
2493,1933663,MALE,1,0,70
2494,1934037,FEMALE,1,0,153
2495,1934188,MALE,1,0,66
2496,1934413,MALE,1,0,190
2497,1934536,MALE,2,0,157
2498,1935548,MALE,1,0,85.5
2499,1935667,FEMALE,1,0,103.2
2500,1936181,MALE,2,0,263
2501,1936542,MALE,2,0,303.5
2502,1936748,MALE,1,0,76
2503,1937230,FEMALE,3,0,289
2504,1937254,FEMALE,1,0,160.2
2505,1937377,MALE,2,0,138
2506,1937475,MALE,3,0,259
2507,1937949,MALE,2,0,254.6
2508,1938102,MALE,2,0,318
2509,1940573,MALE,2,0,258
2510,1941206,MALE,1,0,79.2
2511,1941276,FEMALE,1,0,104
2512,1941321,MALE,1,0,79.2
2513,1941706,MALE,1,0,64
2514,1941931,FEMALE,1,0,71.25
2515,1941977,MALE,2,0,277
2516,1942053,MALE,2,0,168
2517,1942106,MALE,2,0,155.2
2518,1942156,FEMALE,3,0,465
2519,1942259,MALE,1,0,64
2520,1942694,FEMALE,1,0,74
2521,1943632,FEMALE,1,0,95
2522,1943764,FEMALE,1,0,99
2523,1943844,FEMALE,1,0,95
2524,1944608,FEMALE,1,0,238
2525,1945153,FEMALE,1,0,70
2526,1945181,FEMALE,6,0,851
2527,1945418,MALE,1,0,152
2528,1945521,MALE,1,0,151
2529,1945633,FEMALE,1,0,119
2530,1945886,FEMALE,1,0,95
2531,1946259,MALE,1,0,44
2532,1946650,MALE,2,0,159
2533,1946717,FEMALE,1,0,95
2534,1946783,MALE,1,0,71.2
2535,1947152,MALE,1,0,44
2536,1947611,FEMALE,3,0,586
2537,1947756,FEMALE,1,0,71.2
2538,1948567,FEMALE,2,0,158
2539,1948958,MALE,3,0,579.2
2540,1949113,MALE,1,0,99
2541,1950076,FEMALE,2,0,285
2542,1950164,FEMALE,1,0,58.65
2543,1950238,MALE,3,0,253
2544,1950784,MALE,1,0,70
2545,1951390,MALE,2,0,419
2546,1951406,MALE,1,0,139
2547,1952037,FEMALE,1,0,29
2548,1952249,MALE,1,0,76
2549,1952551,MALE,6,0,1023
2550,1954910,FEMALE,2,0,168
2551,1955029,MALE,2,0,188
2552,1955303,FEMALE,1,0,80.1
2553,1955758,FEMALE,2,0,368
2554,1955767,FEMALE,2,0,175
2555,1955919,FEMALE,1,0,59.4
2556,1956314,MALE,3,0,372
2557,1956369,FEMALE,1,0,99
2558,1956780,MALE,1,0,89
2559,1957062,FEMALE,1,0,301.5
2560,1957081,FEMALE,1,0,116.1
2561,1957266,FEMALE,1,0,95
2562,1957558,MALE,1,0,222
2563,1957623,MALE,4,0.166666667,336
2564,1958030,MALE,1,0,94.4
2565,1958121,FEMALE,2,0,475
2566,1958390,FEMALE,2,0,154.1
2567,1958976,FEMALE,1,0,104
2568,1959399,FEMALE,3,0,309
2569,1959897,FEMALE,3,0,558
2570,1960151,MALE,1,0,80.1
2571,1960324,MALE,1,0,151
2572,1961153,FEMALE,1,0,190
2573,1961260,FEMALE,3,0,1339
2574,1961584,MALE,1,0,103.2
2575,1961783,MALE,1,0,69
2576,1962423,FEMALE,4,0,711.6
2577,1963437,FEMALE,2,0,158
2578,1963625,MALE,3,0,382.3
2579,1964041,MALE,2,0,111
2580,1964115,MALE,1,0,104
2581,1964238,MALE,1,0,119
2582,1964246,FEMALE,1,0,55.8
2583,1965198,FEMALE,1,0,119
2584,1965722,MALE,1,0,95
2585,1965949,MALE,2,0,168
2586,1966044,FEMALE,1,0,285
2587,1966109,MALE,3,0,297
2588,1966208,MALE,1,0,70
2589,1966725,FEMALE,1,0,80.1
2590,1967111,FEMALE,1,0,74
2591,1967928,FEMALE,2,0,175.1
2592,1967977,FEMALE,1,0,104
2593,1968286,FEMALE,2,0,154
2594,1968342,MALE,3,0,442.2
2595,1968845,FEMALE,2,0,120
2596,1969872,MALE,1,0,190
2597,1970129,FEMALE,1,0,76
2598,1970147,MALE,1,0,80.1
2599,1970578,MALE,3,0,317
2600,1970711,MALE,2,0,184
2601,1970795,MALE,1,0,76
2602,1971056,MALE,2,0,222
2603,1971239,FEMALE,1,0,89
2604,1971278,FEMALE,2,0,362
2605,1972224,MALE,1,0,95
2606,1973228,FEMALE,4,0,383
2607,1973587,FEMALE,1,0,89
2608,1973708,FEMALE,1,0,147.25
2609,1974006,MALE,1,0,80.1
2610,1974311,MALE,1,0,70
2611,1974460,MALE,5,0,434.4
2612,1974958,FEMALE,1,0,89
2613,1974994,MALE,3,0,348
2614,1975029,MALE,1,0,95
2615,1975419,MALE,4,0,311
2616,1975583,MALE,4,0,748
2617,1976006,MALE,1,0,89
2618,1976623,FEMALE,3,0,451
2619,1976686,FEMALE,1,0,70
2620,1976687,FEMALE,1,0,161
2621,1976769,MALE,1,0,89
2622,1977296,FEMALE,3,0,372.6
2623,1977410,FEMALE,2,0,192.2
2624,1977543,FEMALE,1,0,71.2
2625,1977581,MALE,1,0,75
2626,1977781,FEMALE,1,0,95
2627,1978248,FEMALE,1,0,89
2628,1978454,FEMALE,1,0,171
2629,1978907,FEMALE,1,0,79.2
2630,1979083,MALE,3,0,284.6
2631,1980048,FEMALE,1,0,64
2632,1980099,MALE,1,0,70
2633,1980952,FEMALE,2,0,163
2634,1981224,MALE,1,0,90
2635,1981466,FEMALE,3,0,273
2636,1981574,FEMALE,1,0,213
2637,1982115,FEMALE,3,0,300
2638,1983197,FEMALE,1,0,119
2639,1983450,MALE,1,0,277.2
2640,1983597,MALE,1,0,85.5
2641,1984818,FEMALE,2,0,299.2
2642,1985318,MALE,1,0,89
2643,1985355,MALE,3,0,246
2644,1985728,FEMALE,2,0,196.2
2645,1985729,FEMALE,3,0,248.4
2646,1986318,FEMALE,2,0,230
2647,1986592,MALE,1,0,62
2648,1987205,MALE,1,0,89
2649,1987532,FEMALE,1,0,89
2650,1987939,MALE,1,0,249.2
2651,1988555,FEMALE,1,0,160.2
2652,1989240,FEMALE,1,0,267
2653,1989514,MALE,1,0,89
2654,1989568,FEMALE,1,0,129
2655,1989895,FEMALE,1,0,62
2656,1989990,MALE,1,0,44.1
2657,1991169,FEMALE,2,0,138
2658,1991323,FEMALE,1,0,89
2659,1992114,FEMALE,1,0,356
2660,1992139,FEMALE,1,0,99
2661,1992609,FEMALE,1,0,161.5
2662,1992866,FEMALE,2,0,145.2
2663,1992936,FEMALE,1,0,129
2664,1993089,MALE,2,0,147.2
2665,1993129,FEMALE,7,0,624
2666,1993808,MALE,1,0,107
2667,1994549,MALE,4,0,442.2
2668,1994560,FEMALE,1,0,329
2669,1994622,FEMALE,1,0,304
2670,1995163,FEMALE,1,0,95
2671,1995241,MALE,1,0,49
2672,1995307,MALE,1,0,69
2673,1995393,FEMALE,1,0,71.2
2674,1996179,MALE,2,0,181
2675,1996253,MALE,1,0,138
2676,1996489,FEMALE,1,0,80.1
2677,1996688,MALE,4,0,362
2678,1997488,MALE,1,0,129
2679,1997699,MALE,2,0,290.2
2680,1997724,MALE,1,0,89
2681,1998605,FEMALE,2,0,239
2682,2000055,FEMALE,1,0,124
2683,2000061,FEMALE,2,0,153.1
2684,2000846,FEMALE,1,0,198
2685,2001371,FEMALE,1,0,160.2
2686,2001522,MALE,1,0,89
2687,2002052,FEMALE,2,0,184
2688,2002898,FEMALE,2,0,274
2689,2002979,MALE,1,0,251
2690,2003052,MALE,3,0,307
2691,2003352,FEMALE,3,0,240
2692,2003434,MALE,1,0,129
2693,2003789,FEMALE,3,0,228
2694,2004635,FEMALE,2,0,164
2695,2004997,MALE,1,0,70
2696,2005084,MALE,1,0,80.1
2697,2005398,FEMALE,1,0,99
2698,2005670,FEMALE,5,0,586.85
2699,2005827,FEMALE,3,0,385.2
2700,2006045,MALE,2,0,218
2701,2006194,MALE,2,0,273.4
2702,2006638,MALE,1,0,69
2703,2006661,MALE,1,0,95
2704,2006978,MALE,1,0,89
2705,2007115,MALE,1,0,153
2706,2007283,MALE,2,0,154
2707,2007542,FEMALE,3,0,886.2
2708,2008354,MALE,3,0,386.95
2709,2008457,FEMALE,1,0,89
2710,2008762,MALE,4,0,401
2711,2009232,MALE,1,0,47.2
2712,2009528,FEMALE,1,0,64
2713,2010006,FEMALE,1,0,99
2714,2010784,MALE,1,0,76
2715,2011091,MALE,1,0,89
2716,2011343,FEMALE,2,0,207
2717,2011855,FEMALE,1,0,119
2718,2012475,FEMALE,1,0,69
2719,2013805,FEMALE,1,0,95
2720,2013942,MALE,2,0,153
2721,2015391,FEMALE,2,0,198
2722,2015557,FEMALE,1,0,64
2723,2015919,FEMALE,1,0,70
2724,2016067,MALE,1,0,198
2725,2017034,MALE,1,0,153
2726,2017224,MALE,1,0,76
2727,2017437,MALE,1,0,89
2728,2018987,FEMALE,2,0,224
2729,2019236,MALE,3,0,366
2730,2019351,FEMALE,1,0,85.5
2731,2020080,MALE,1,0,103.2
2732,2020097,FEMALE,1,0,29
2733,2020362,MALE,5,0,685.8
2734,2020651,FEMALE,1,0,70
2735,2021482,FEMALE,4,0,351
2736,2021586,MALE,1,0,66
2737,2021716,MALE,1,0,89
2738,2021862,MALE,2,0,331
2739,2022051,FEMALE,5,0,581.9
2740,2022235,MALE,1,0,71.2
2741,2023423,MALE,2,0,370.4
2742,2023595,FEMALE,3,0,257
2743,2023960,MALE,1,0,75
2744,2025697,FEMALE,1,0,70
2745,2025833,MALE,1,0,153
2746,2026328,MALE,4,0,514
2747,2026630,MALE,2,0,277
2748,2026792,FEMALE,1,0,175
2749,2027702,MALE,1,0,99
2750,2028121,MALE,1,0,165
2751,2028285,FEMALE,2,0,178
2752,2028398,MALE,3,0,254
2753,2028611,FEMALE,9,0,2947.85
2754,2028870,FEMALE,2,0,362
2755,2029247,FEMALE,1,0,89
2756,2029294,MALE,4,0,332
2757,2029356,FEMALE,1,0,76
2758,2029654,FEMALE,2,0,327.4
2759,2029708,FEMALE,2,0,155.2
2760,2029717,MALE,1,0,49
2761,2029884,FEMALE,1,0,99
2762,2030081,FEMALE,2,0,144
2763,2031124,MALE,1,0,101.15
2764,2031134,FEMALE,1,0,95
2765,2031496,FEMALE,2,0,155.2
2766,2031569,MALE,1,0,95
2767,2031747,MALE,1,0,89
2768,2031772,FEMALE,5,0,501
2769,2032711,FEMALE,1,0,80.1
2770,2032927,MALE,1,0,178
2771,2032999,FEMALE,1,0,70
2772,2033352,FEMALE,1,0,76
2773,2033381,MALE,2,0,159.75
2774,2033401,FEMALE,1,0,70
2775,2033781,FEMALE,2,0,234.4
2776,2033810,MALE,3,0,248
2777,2034358,MALE,1,0,69
2778,2034385,MALE,1,0,69
2779,2034418,FEMALE,1,0,89
2780,2034562,MALE,2,0,141.2
2781,2034674,FEMALE,3,0,273.8
2782,2034881,FEMALE,2,0,340.1
2783,2034963,MALE,1,0,103.2
2784,2035240,FEMALE,2,0,159
2785,2035903,FEMALE,3,0,317
2786,2035963,MALE,1,0,89
2787,2036145,MALE,1,0,89
2788,2036394,FEMALE,1,0,95
2789,2037142,MALE,2,0,141.2
2790,2038488,MALE,1,0,64
2791,2038733,MALE,1,0,190
2792,2039473,MALE,3,0,167
2793,2039895,FEMALE,2,0,91
2794,2040180,FEMALE,3,0,186
2795,2040810,MALE,1,0,238
2796,2040891,FEMALE,1,0,160.2
2797,2041520,FEMALE,4,0,320.3
2798,2041561,MALE,2,0,164
2799,2041603,MALE,2,0,134
2800,2041928,MALE,1,0,75
2801,2042243,MALE,1,0,44
2802,2042772,FEMALE,1,0,44
2803,2042849,FEMALE,2,0,226.1
2804,2043400,MALE,3,0,213
2805,2043857,FEMALE,1,0,75
2806,2043915,FEMALE,2,0,228
2807,2044390,FEMALE,1,0,89
2808,2044572,FEMALE,1,0,74
2809,2044775,MALE,4,0,176.4
2810,2045184,MALE,1,0,74
2811,2045240,MALE,2,0,235.6
2812,2046190,MALE,1,0,64
2813,2046206,FEMALE,2,0,320
2814,2046318,FEMALE,1,0,76
2815,2046364,FEMALE,1,0,89.1
2816,2046402,MALE,1,0,85.5
2817,2046609,FEMALE,2,0,189.5
2818,2047231,FEMALE,1,0,89
2819,2047649,MALE,2,0,237
2820,2047688,FEMALE,1,0,64
2821,2047729,FEMALE,2,0,148.2
2822,2047982,MALE,1,0,66
2823,2048680,FEMALE,1,0,44
2824,2048860,FEMALE,1,0,59.4
2825,2048890,FEMALE,4,0,333.2
2826,2049232,FEMALE,2,0,364.4
2827,2049499,FEMALE,2,0,188
2828,2049524,MALE,2,0,138
2829,2051470,FEMALE,2,0,188
2830,2051575,MALE,4,0,367
2831,2051747,FEMALE,1,0,89
2832,2052489,MALE,1,0,144.1
2833,2053140,MALE,1,0,178
2834,2053425,MALE,1,0,95
2835,2054782,MALE,2,0,247
2836,2055435,FEMALE,1,0,153
2837,2055505,MALE,1,0,152
2838,2055526,FEMALE,2,0,194
2839,2055720,FEMALE,5,0,675
2840,2055722,MALE,1,0,64
2841,2056068,MALE,1,0,99
2842,2056151,MALE,1,0,71.2
2843,2056360,FEMALE,1,0,89.1
2844,2056628,MALE,3,0,256
2845,2056711,FEMALE,1,0,64
2846,2056749,MALE,2,0,144
2847,2056827,FEMALE,2,0,251.1
2848,2057071,MALE,2,0,184
2849,2057320,FEMALE,1,0,155.5
2850,2057336,MALE,1,0,74
2851,2057822,MALE,1,0,71.2
2852,2058061,FEMALE,1,0,89
2853,2058128,MALE,2,0,420.2
2854,2058707,MALE,1,0,152
2855,2058987,MALE,2,0,153
2856,2059306,MALE,2,0,192.6
2857,2059476,FEMALE,1,0,151.2
2858,2060214,MALE,5,0,933.2
2859,2060406,FEMALE,2,0,155.2
2860,2060805,FEMALE,1,0,95
2861,2062708,MALE,1,0,89
2862,2063337,MALE,1,0,69
2863,2063509,FEMALE,1,0,99
2864,2064015,MALE,1,0,89
2865,2064288,FEMALE,1,0,71.2
2866,2064545,FEMALE,1,0,208
2867,2064781,MALE,1,0,89
2868,2064885,FEMALE,1,0,85.5
2869,2065172,FEMALE,2,0,179
2870,2065815,MALE,1,0,64
2871,2066133,MALE,1,0,190
2872,2066173,MALE,1,0,62
2873,2066701,FEMALE,1,0,64
2874,2067740,FEMALE,1,0,71.2
2875,2067952,FEMALE,1,0,238
2876,2068552,MALE,1,0,89
2877,2069385,FEMALE,3,0,287.75
2878,2069388,FEMALE,2,0,218
2879,2069677,FEMALE,2,0,232.05
2880,2070204,MALE,1,0,89
2881,2070635,MALE,1,0,99
2882,2071491,FEMALE,4,0,472.2
2883,2071701,MALE,2,0,168.2
2884,2072578,FEMALE,1,0,35
2885,2072986,FEMALE,1,0,69
2886,2073457,FEMALE,1,0,129
2887,2073576,FEMALE,3,0,234.35
2888,2073682,MALE,1,0,79.2
2889,2073873,MALE,2,0,141
2890,2074950,FEMALE,1,0,190
2891,2074967,FEMALE,1,0,119
2892,2075062,MALE,1,0,233
2893,2075592,MALE,2,0,320.4
2894,2076879,MALE,2,0,236
2895,2076899,MALE,2,0,168
2896,2077212,MALE,1,0,95
2897,2077586,FEMALE,3,0,312
2898,2078159,MALE,2,0,150
2899,2078299,FEMALE,3,0,460.6
2900,2078447,MALE,4,0,305
2901,2078631,MALE,1,0,95
2902,2079712,MALE,4,0,527
2903,2079797,FEMALE,1,0,100
2904,2079883,MALE,1,0,99
2905,2080250,FEMALE,3,0,301
2906,2080380,FEMALE,3,0,376.8
2907,2080649,FEMALE,1,0,66
2908,2081799,FEMALE,1,0,80.1
2909,2083102,FEMALE,1,0,95
2910,2083333,MALE,2,0,321.7
2911,2083393,MALE,2,0,166.2
2912,2083701,MALE,1,0,70
2913,2083899,FEMALE,2,0,267
2914,2084035,FEMALE,1,0,190
2915,2084106,FEMALE,2,0,184
2916,2084248,FEMALE,1,0,142.4
2917,2085063,FEMALE,1,0,190
2918,2085479,MALE,3,0,190
2919,2085902,FEMALE,3,0,823.95
2920,2085932,MALE,1,0,95
2921,2086180,MALE,3,0,379
2922,2086642,MALE,1,0,64
2923,2087102,MALE,2,0,206.9
2924,2087320,MALE,1,0,95
2925,2088115,MALE,1,0,238
2926,2088158,MALE,1,0,252
2927,2088744,MALE,1,0,70
2928,2088815,FEMALE,1,0,71.2
2929,2089275,MALE,1,0,173
2930,2089306,MALE,1,0,89.1
2931,2089327,MALE,1,0,76
2932,2089595,MALE,1,0,171
2933,2089655,MALE,1,0,95
2934,2089758,MALE,4,0,345.9
2935,2090155,MALE,2,0,153.1
2936,2090168,FEMALE,4,0,506
2937,2090413,FEMALE,1,0,222
2938,2090442,MALE,1,0,160.2
2939,2091173,MALE,1,0,190
